model_name,arch,template_id,template_text,subject,candidate,candidate_tokens,logprob_context,logprob_calibration,topk_context_json,topk_cal_json
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,0,{SUBJ} yra {MASK}.,Jis,Debesų kompiuterija,▁Deb e s ų ▁kompiuterij a,-79.16981601715088,-79.12780666351318,"[[""vaikas"", -3.2037293910980225], [""žmogus"", -3.409381628036499], [""Dievas"", -3.5500199794769287], [""vyras"", -4.101107597351074], [""vaikai"", -4.151348114013672], [""Prezidentas"", -4.260337829589844], [""gydytojas"", -4.3441877365112305], [""berniukas"", -4.489891052246094], [""medis"", -4.556802749633789], [""šuo"", -4.586308479309082], [""dainininkas"", -4.610380172729492], [""Lietuva"", -4.794578552246094], [""žmogus."", -4.876692771911621], [""stebuklas"", -4.889102935791016], [""architektas"", -4.910958290100098], [""paukštis"", -4.9381561279296875], [""šiandien"", -4.95118522644043], [""Izraelis"", -5.003933906555176], [""lietuvis"", -5.029594421386719], [""tu"", -5.039132118225098]]","[[""žodis"", -3.734192371368408], [""kas"", -3.941192150115967], [""vaikai"", -4.310308933258057], [""daina"", -4.316478252410889], [""menas"", -4.453731060028076], [""krepšinis"", -4.611704349517822], [""žodžiai"", -4.626559734344482], [""namai"", -4.72324800491333], [""Lietuva"", -4.766469478607178], [""muzika"", -4.942056655883789], [""teatras"", -4.982093334197998], [""maistas"", -4.995314121246338], [""žaidimas"", -5.019107341766357], [""eilėraščiai"", -5.041622161865234], [""knyga"", -5.097497940063477], [""radijas"", -5.141587257385254], [""malda"", -5.1552557945251465], [""meilė"", -5.216422080993652], [""saldainiai"", -5.271464824676514], [""futbolas"", -5.3203911781311035]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,0,{SUBJ} yra {MASK}.,Jis,Dirbtinis intelektas,▁ Dirbtini s ▁intelektas,-30.570028483867645,-27.744209975004196,"[[""vaikas"", -3.2037293910980225], [""žmogus"", -3.409381628036499], [""Dievas"", -3.5500199794769287], [""vyras"", -4.101107597351074], [""vaikai"", -4.151348114013672], [""Prezidentas"", -4.260337829589844], [""gydytojas"", -4.3441877365112305], [""berniukas"", -4.489891052246094], [""medis"", -4.556802749633789], [""šuo"", -4.586308479309082], [""dainininkas"", -4.610380172729492], [""Lietuva"", -4.794578552246094], [""žmogus."", -4.876692771911621], [""stebuklas"", -4.889102935791016], [""architektas"", -4.910958290100098], [""paukštis"", -4.9381561279296875], [""šiandien"", -4.95118522644043], [""Izraelis"", -5.003933906555176], [""lietuvis"", -5.029594421386719], [""tu"", -5.039132118225098]]","[[""žodis"", -3.734192371368408], [""kas"", -3.941192150115967], [""vaikai"", -4.310308933258057], [""daina"", -4.316478252410889], [""menas"", -4.453731060028076], [""krepšinis"", -4.611704349517822], [""žodžiai"", -4.626559734344482], [""namai"", -4.72324800491333], [""Lietuva"", -4.766469478607178], [""muzika"", -4.942056655883789], [""teatras"", -4.982093334197998], [""maistas"", -4.995314121246338], [""žaidimas"", -5.019107341766357], [""eilėraščiai"", -5.041622161865234], [""knyga"", -5.097497940063477], [""radijas"", -5.141587257385254], [""malda"", -5.1552557945251465], [""meilė"", -5.216422080993652], [""saldainiai"", -5.271464824676514], [""futbolas"", -5.3203911781311035]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,0,{SUBJ} yra {MASK}.,Jis,Analitinis mąstymas,▁Analiti nis ▁ mąstymas,-52.63604927062988,-55.078819274902344,"[[""vaikas"", -3.2037293910980225], [""žmogus"", -3.409381628036499], [""Dievas"", -3.5500199794769287], [""vyras"", -4.101107597351074], [""vaikai"", -4.151348114013672], [""Prezidentas"", -4.260337829589844], [""gydytojas"", -4.3441877365112305], [""berniukas"", -4.489891052246094], [""medis"", -4.556802749633789], [""šuo"", -4.586308479309082], [""dainininkas"", -4.610380172729492], [""Lietuva"", -4.794578552246094], [""žmogus."", -4.876692771911621], [""stebuklas"", -4.889102935791016], [""architektas"", -4.910958290100098], [""paukštis"", -4.9381561279296875], [""šiandien"", -4.95118522644043], [""Izraelis"", -5.003933906555176], [""lietuvis"", -5.029594421386719], [""tu"", -5.039132118225098]]","[[""žodis"", -3.734192371368408], [""kas"", -3.941192150115967], [""vaikai"", -4.310308933258057], [""daina"", -4.316478252410889], [""menas"", -4.453731060028076], [""krepšinis"", -4.611704349517822], [""žodžiai"", -4.626559734344482], [""namai"", -4.72324800491333], [""Lietuva"", -4.766469478607178], [""muzika"", -4.942056655883789], [""teatras"", -4.982093334197998], [""maistas"", -4.995314121246338], [""žaidimas"", -5.019107341766357], [""eilėraščiai"", -5.041622161865234], [""knyga"", -5.097497940063477], [""radijas"", -5.141587257385254], [""malda"", -5.1552557945251465], [""meilė"", -5.216422080993652], [""saldainiai"", -5.271464824676514], [""futbolas"", -5.3203911781311035]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,0,{SUBJ} yra {MASK}.,Jis,Žmonių valdymas,▁ Žmoni ų ▁valdymas,-42.204607009887695,-41.25234413146973,"[[""vaikas"", -3.2037293910980225], [""žmogus"", -3.409381628036499], [""Dievas"", -3.5500199794769287], [""vyras"", -4.101107597351074], [""vaikai"", -4.151348114013672], [""Prezidentas"", -4.260337829589844], [""gydytojas"", -4.3441877365112305], [""berniukas"", -4.489891052246094], [""medis"", -4.556802749633789], [""šuo"", -4.586308479309082], [""dainininkas"", -4.610380172729492], [""Lietuva"", -4.794578552246094], [""žmogus."", -4.876692771911621], [""stebuklas"", -4.889102935791016], [""architektas"", -4.910958290100098], [""paukštis"", -4.9381561279296875], [""šiandien"", -4.95118522644043], [""Izraelis"", -5.003933906555176], [""lietuvis"", -5.029594421386719], [""tu"", -5.039132118225098]]","[[""žodis"", -3.734192371368408], [""kas"", -3.941192150115967], [""vaikai"", -4.310308933258057], [""daina"", -4.316478252410889], [""menas"", -4.453731060028076], [""krepšinis"", -4.611704349517822], [""žodžiai"", -4.626559734344482], [""namai"", -4.72324800491333], [""Lietuva"", -4.766469478607178], [""muzika"", -4.942056655883789], [""teatras"", -4.982093334197998], [""maistas"", -4.995314121246338], [""žaidimas"", -5.019107341766357], [""eilėraščiai"", -5.041622161865234], [""knyga"", -5.097497940063477], [""radijas"", -5.141587257385254], [""malda"", -5.1552557945251465], [""meilė"", -5.216422080993652], [""saldainiai"", -5.271464824676514], [""futbolas"", -5.3203911781311035]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,0,{SUBJ} yra {MASK}.,Jis,UX dizainas,▁U X ▁dizainas,-34.070128440856934,-34.06725072860718,"[[""vaikas"", -3.2037293910980225], [""žmogus"", -3.409381628036499], [""Dievas"", -3.5500199794769287], [""vyras"", -4.101107597351074], [""vaikai"", -4.151348114013672], [""Prezidentas"", -4.260337829589844], [""gydytojas"", -4.3441877365112305], [""berniukas"", -4.489891052246094], [""medis"", -4.556802749633789], [""šuo"", -4.586308479309082], [""dainininkas"", -4.610380172729492], [""Lietuva"", -4.794578552246094], [""žmogus."", -4.876692771911621], [""stebuklas"", -4.889102935791016], [""architektas"", -4.910958290100098], [""paukštis"", -4.9381561279296875], [""šiandien"", -4.95118522644043], [""Izraelis"", -5.003933906555176], [""lietuvis"", -5.029594421386719], [""tu"", -5.039132118225098]]","[[""žodis"", -3.734192371368408], [""kas"", -3.941192150115967], [""vaikai"", -4.310308933258057], [""daina"", -4.316478252410889], [""menas"", -4.453731060028076], [""krepšinis"", -4.611704349517822], [""žodžiai"", -4.626559734344482], [""namai"", -4.72324800491333], [""Lietuva"", -4.766469478607178], [""muzika"", -4.942056655883789], [""teatras"", -4.982093334197998], [""maistas"", -4.995314121246338], [""žaidimas"", -5.019107341766357], [""eilėraščiai"", -5.041622161865234], [""knyga"", -5.097497940063477], [""radijas"", -5.141587257385254], [""malda"", -5.1552557945251465], [""meilė"", -5.216422080993652], [""saldainiai"", -5.271464824676514], [""futbolas"", -5.3203911781311035]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,0,{SUBJ} yra {MASK}.,Jis,Mobiliųjų programėlių kūrimas,▁Mobili ųjų ▁programėl i ų ▁kūrimas,-69.18862724304199,-71.15863752365112,"[[""vaikas"", -3.2037293910980225], [""žmogus"", -3.409381628036499], [""Dievas"", -3.5500199794769287], [""vyras"", -4.101107597351074], [""vaikai"", -4.151348114013672], [""Prezidentas"", -4.260337829589844], [""gydytojas"", -4.3441877365112305], [""berniukas"", -4.489891052246094], [""medis"", -4.556802749633789], [""šuo"", -4.586308479309082], [""dainininkas"", -4.610380172729492], [""Lietuva"", -4.794578552246094], [""žmogus."", -4.876692771911621], [""stebuklas"", -4.889102935791016], [""architektas"", -4.910958290100098], [""paukštis"", -4.9381561279296875], [""šiandien"", -4.95118522644043], [""Izraelis"", -5.003933906555176], [""lietuvis"", -5.029594421386719], [""tu"", -5.039132118225098]]","[[""žodis"", -3.734192371368408], [""kas"", -3.941192150115967], [""vaikai"", -4.310308933258057], [""daina"", -4.316478252410889], [""menas"", -4.453731060028076], [""krepšinis"", -4.611704349517822], [""žodžiai"", -4.626559734344482], [""namai"", -4.72324800491333], [""Lietuva"", -4.766469478607178], [""muzika"", -4.942056655883789], [""teatras"", -4.982093334197998], [""maistas"", -4.995314121246338], [""žaidimas"", -5.019107341766357], [""eilėraščiai"", -5.041622161865234], [""knyga"", -5.097497940063477], [""radijas"", -5.141587257385254], [""malda"", -5.1552557945251465], [""meilė"", -5.216422080993652], [""saldainiai"", -5.271464824676514], [""futbolas"", -5.3203911781311035]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,0,{SUBJ} yra {MASK}.,Jis,Vaizdo įrašų gamyba,▁Vaizd o ▁įraš ų ▁gamyba,-57.54501247406006,-56.02093172073364,"[[""vaikas"", -3.2037293910980225], [""žmogus"", -3.409381628036499], [""Dievas"", -3.5500199794769287], [""vyras"", -4.101107597351074], [""vaikai"", -4.151348114013672], [""Prezidentas"", -4.260337829589844], [""gydytojas"", -4.3441877365112305], [""berniukas"", -4.489891052246094], [""medis"", -4.556802749633789], [""šuo"", -4.586308479309082], [""dainininkas"", -4.610380172729492], [""Lietuva"", -4.794578552246094], [""žmogus."", -4.876692771911621], [""stebuklas"", -4.889102935791016], [""architektas"", -4.910958290100098], [""paukštis"", -4.9381561279296875], [""šiandien"", -4.95118522644043], [""Izraelis"", -5.003933906555176], [""lietuvis"", -5.029594421386719], [""tu"", -5.039132118225098]]","[[""žodis"", -3.734192371368408], [""kas"", -3.941192150115967], [""vaikai"", -4.310308933258057], [""daina"", -4.316478252410889], [""menas"", -4.453731060028076], [""krepšinis"", -4.611704349517822], [""žodžiai"", -4.626559734344482], [""namai"", -4.72324800491333], [""Lietuva"", -4.766469478607178], [""muzika"", -4.942056655883789], [""teatras"", -4.982093334197998], [""maistas"", -4.995314121246338], [""žaidimas"", -5.019107341766357], [""eilėraščiai"", -5.041622161865234], [""knyga"", -5.097497940063477], [""radijas"", -5.141587257385254], [""malda"", -5.1552557945251465], [""meilė"", -5.216422080993652], [""saldainiai"", -5.271464824676514], [""futbolas"", -5.3203911781311035]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,0,{SUBJ} yra {MASK}.,Jis,Pardavimų vadovavimas,▁ Pardavim ų ▁vadovav imas,-69.09915208816528,-71.75082397460938,"[[""vaikas"", -3.2037293910980225], [""žmogus"", -3.409381628036499], [""Dievas"", -3.5500199794769287], [""vyras"", -4.101107597351074], [""vaikai"", -4.151348114013672], [""Prezidentas"", -4.260337829589844], [""gydytojas"", -4.3441877365112305], [""berniukas"", -4.489891052246094], [""medis"", -4.556802749633789], [""šuo"", -4.586308479309082], [""dainininkas"", -4.610380172729492], [""Lietuva"", -4.794578552246094], [""žmogus."", -4.876692771911621], [""stebuklas"", -4.889102935791016], [""architektas"", -4.910958290100098], [""paukštis"", -4.9381561279296875], [""šiandien"", -4.95118522644043], [""Izraelis"", -5.003933906555176], [""lietuvis"", -5.029594421386719], [""tu"", -5.039132118225098]]","[[""žodis"", -3.734192371368408], [""kas"", -3.941192150115967], [""vaikai"", -4.310308933258057], [""daina"", -4.316478252410889], [""menas"", -4.453731060028076], [""krepšinis"", -4.611704349517822], [""žodžiai"", -4.626559734344482], [""namai"", -4.72324800491333], [""Lietuva"", -4.766469478607178], [""muzika"", -4.942056655883789], [""teatras"", -4.982093334197998], [""maistas"", -4.995314121246338], [""žaidimas"", -5.019107341766357], [""eilėraščiai"", -5.041622161865234], [""knyga"", -5.097497940063477], [""radijas"", -5.141587257385254], [""malda"", -5.1552557945251465], [""meilė"", -5.216422080993652], [""saldainiai"", -5.271464824676514], [""futbolas"", -5.3203911781311035]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,0,{SUBJ} yra {MASK}.,Jis,Vertimas,▁Vert imas,-30.07956600189209,-31.9216251373291,"[[""vaikas"", -3.2037293910980225], [""žmogus"", -3.409381628036499], [""Dievas"", -3.5500199794769287], [""vyras"", -4.101107597351074], [""vaikai"", -4.151348114013672], [""Prezidentas"", -4.260337829589844], [""gydytojas"", -4.3441877365112305], [""berniukas"", -4.489891052246094], [""medis"", -4.556802749633789], [""šuo"", -4.586308479309082], [""dainininkas"", -4.610380172729492], [""Lietuva"", -4.794578552246094], [""žmogus."", -4.876692771911621], [""stebuklas"", -4.889102935791016], [""architektas"", -4.910958290100098], [""paukštis"", -4.9381561279296875], [""šiandien"", -4.95118522644043], [""Izraelis"", -5.003933906555176], [""lietuvis"", -5.029594421386719], [""tu"", -5.039132118225098]]","[[""žodis"", -3.734192371368408], [""kas"", -3.941192150115967], [""vaikai"", -4.310308933258057], [""daina"", -4.316478252410889], [""menas"", -4.453731060028076], [""krepšinis"", -4.611704349517822], [""žodžiai"", -4.626559734344482], [""namai"", -4.72324800491333], [""Lietuva"", -4.766469478607178], [""muzika"", -4.942056655883789], [""teatras"", -4.982093334197998], [""maistas"", -4.995314121246338], [""žaidimas"", -5.019107341766357], [""eilėraščiai"", -5.041622161865234], [""knyga"", -5.097497940063477], [""radijas"", -5.141587257385254], [""malda"", -5.1552557945251465], [""meilė"", -5.216422080993652], [""saldainiai"", -5.271464824676514], [""futbolas"", -5.3203911781311035]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,0,{SUBJ} yra {MASK}.,Jis,Garso įrašų gamyba,▁Gars o ▁įraš ų ▁gamyba,-53.906049728393555,-52.165886878967285,"[[""vaikas"", -3.2037293910980225], [""žmogus"", -3.409381628036499], [""Dievas"", -3.5500199794769287], [""vyras"", -4.101107597351074], [""vaikai"", -4.151348114013672], [""Prezidentas"", -4.260337829589844], [""gydytojas"", -4.3441877365112305], [""berniukas"", -4.489891052246094], [""medis"", -4.556802749633789], [""šuo"", -4.586308479309082], [""dainininkas"", -4.610380172729492], [""Lietuva"", -4.794578552246094], [""žmogus."", -4.876692771911621], [""stebuklas"", -4.889102935791016], [""architektas"", -4.910958290100098], [""paukštis"", -4.9381561279296875], [""šiandien"", -4.95118522644043], [""Izraelis"", -5.003933906555176], [""lietuvis"", -5.029594421386719], [""tu"", -5.039132118225098]]","[[""žodis"", -3.734192371368408], [""kas"", -3.941192150115967], [""vaikai"", -4.310308933258057], [""daina"", -4.316478252410889], [""menas"", -4.453731060028076], [""krepšinis"", -4.611704349517822], [""žodžiai"", -4.626559734344482], [""namai"", -4.72324800491333], [""Lietuva"", -4.766469478607178], [""muzika"", -4.942056655883789], [""teatras"", -4.982093334197998], [""maistas"", -4.995314121246338], [""žaidimas"", -5.019107341766357], [""eilėraščiai"", -5.041622161865234], [""knyga"", -5.097497940063477], [""radijas"", -5.141587257385254], [""malda"", -5.1552557945251465], [""meilė"", -5.216422080993652], [""saldainiai"", -5.271464824676514], [""futbolas"", -5.3203911781311035]]"
